county,precinct,Gov_DEM,Gov_REP,LtGov_DEM,LtGov_REP,StHOR_DEM,StHOR_IND,StHOR_LIB,StHOR_REP,StSen_DEM,StSen_IND,StSen_REP,SP_DEM,SP_LIB,SP_REP,USHOR_DEM,USHOR_REP,county_id,original_precinct_name
Mobile County,SONRISE BAPTIST CH #2,112.0,257.0,103.0,262.0,0.0,,,270.0,0.0,,268.0,78.0,0.0,183.0,105.0,264.0,Mobile County,SONRISE BAPTIST CH #2
Mobile County,ST PHILLIP NERI CATHOLIC #1,146.0,617.0,129.0,633.0,0.0,,,643.0,116.0,,643.0,71.0,0.0,461.0,118.0,645.0,Mobile County,ST PHILLIP NERI CATHOLIC #1
Mobile County,ST PHILLIP NERI CATHOLIC #2,160.0,471.0,130.0,499.0,0.0,,,502.0,121.0,,504.0,84.0,0.0,333.0,130.0,500.0,Mobile County,ST PHILLIP NERI CATHOLIC #2
Mobile County,ST_ IGNATIUS MARION CTR #1,230.0,497.0,173.0,552.0,,,,571.0,,,554.0,88.0,0.0,304.0,173.0,559.0,Mobile County,ST_ IGNATIUS MARION CTR #1
Mobile County,ST_ IGNATIUS MARION CTR #2,266.0,598.0,208.0,645.0,,,,682.0,,,649.0,97.0,0.0,376.0,188.0,681.0,Mobile County,ST_ IGNATIUS MARION CTR #2
Mobile County,ST_ JOAN OF ARC CATHOLIC #1,672.0,222.0,638.0,241.0,586.0,,,307.0,669.0,,,430.0,0.0,121.0,636.0,257.0,Mobile County,ST_ JOAN OF ARC CATHOLIC #1
Mobile County,ST_ JOAN OF ARC CATHOLIC #2,653.0,243.0,619.0,267.0,570.0,,,319.0,651.0,,,415.0,0.0,121.0,618.0,273.0,Mobile County,ST_ JOAN OF ARC CATHOLIC #2
Mobile County,ST_ JOHNS EPISCOPAL CH #1,563.0,94.0,559.0,94.0,566.0,,,0.0,569.0,,0.0,466.0,0.0,61.0,558.0,98.0,Mobile County,ST_ JOHNS EPISCOPAL CH #1
Mobile County,ST_ JOHNS EPISCOPAL CH #2,609.0,102.0,616.0,86.0,628.0,,,0.0,625.0,,0.0,488.0,0.0,49.0,615.0,94.0,Mobile County,ST_ JOHNS EPISCOPAL CH #2
Mobile County,ST_ JOHNS EPISCOPAL CH #3,662.0,108.0,669.0,96.0,679.0,,,0.0,681.0,,0.0,557.0,0.0,53.0,656.0,109.0,Mobile County,ST_ JOHNS EPISCOPAL CH #3
Mobile County,ST_ MICHEAL CATHOLIC CH #1,53.0,262.0,39.0,275.0,,,,271.0,36.0,,279.0,26.0,0.0,205.0,40.0,273.0,Mobile County,ST_ MICHEAL CATHOLIC CH #1
Mobile County,ST_ MICHEAL CATHOLIC CH #2,61.0,254.0,52.0,258.0,,,,270.0,48.0,,264.0,27.0,0.0,194.0,44.0,270.0,Mobile County,ST_ MICHEAL CATHOLIC CH #2
Mobile County,SUNLIGHT AUDITORIUM #1,681.0,25.0,685.0,14.0,691.0,,,3.0,687.0,,,603.0,0.0,7.0,688.0,16.0,Mobile County,SUNLIGHT AUDITORIUM #1
Mobile County,SUNLIGHT AUDITORIUM #2,271.0,8.0,274.0,4.0,274.0,,,1.0,271.0,,,235.0,0.0,1.0,276.0,3.0,Mobile County,SUNLIGHT AUDITORIUM #2
Mobile County,TANNER WILLIAMS HIST SOC #1,29.0,346.0,27.0,348.0,0.0,,,352.0,,,352.0,14.0,0.0,303.0,25.0,351.0,Mobile County,TANNER WILLIAMS HIST SOC #1
Mobile County,TANNER WILLIAMS HIST SOC #2,33.0,344.0,36.0,339.0,0.0,,,345.0,,,346.0,19.0,0.0,284.0,31.0,344.0,Mobile County,TANNER WILLIAMS HIST SOC #2
Mobile County,THE RIVER #1,232.0,971.0,222.0,970.0,126.0,,0.0,991.0,0.0,,1001.0,136.0,0.0,751.0,225.0,979.0,Mobile County,THE RIVER #1
Mobile County,THE RIVER #2,57.0,203.0,58.0,199.0,26.0,,0.0,201.0,0.0,,205.0,40.0,0.0,144.0,58.0,202.0,Mobile County,THE RIVER #2
Mobile County,THOMAS SULLIVAN COMM CTR #1,215.0,5.0,216.0,3.0,213.0,,,3.0,217.0,,,190.0,0.0,1.0,219.0,1.0,Mobile County,THOMAS SULLIVAN COMM CTR #1
Mobile County,THOMAS SULLIVAN COMM CTR #2,227.0,3.0,229.0,1.0,227.0,,,1.0,225.0,,,192.0,0.0,1.0,228.0,2.0,Mobile County,THOMAS SULLIVAN COMM CTR #2
Mobile County,THREE CIRCLE CH MIDTOWN #1,494.0,249.0,491.0,241.0,476.0,,,259.0,523.0,,,393.0,0.0,144.0,487.0,249.0,Mobile County,THREE CIRCLE CH MIDTOWN #1
Mobile County,THREE CIRCLE CH MIDTOWN #2,511.0,264.0,486.0,282.0,466.0,,,301.0,535.0,,,375.0,0.0,161.0,477.0,297.0,Mobile County,THREE CIRCLE CH MIDTOWN #2
Mobile County,TILLMANS CORNER COMM #1,254.0,658.0,235.0,674.0,224.0,,,688.0,229.0,,681.0,154.0,0.0,487.0,241.0,672.0,Mobile County,TILLMANS CORNER COMM #1
Mobile County,TILLMANS CORNER COMM #2,203.0,627.0,193.0,631.0,189.0,,,636.0,191.0,,636.0,125.0,0.0,453.0,189.0,640.0,Mobile County,TILLMANS CORNER COMM #2
Mobile County,TOULMINVILLE LIBRARY #1,582.0,19.0,587.0,9.0,588.0,,,11.0,582.0,,,496.0,0.0,7.0,591.0,10.0,Mobile County,TOULMINVILLE LIBRARY #1
Mobile County,TOULMINVILLE LIBRARY #2,577.0,23.0,589.0,10.0,590.0,,,12.0,590.0,,,509.0,0.0,8.0,589.0,12.0,Mobile County,TOULMINVILLE LIBRARY #2
Mobile County,TRAVIS RD BAPTIST CH #1,233.0,575.0,219.0,586.0,210.0,,,592.0,216.0,,581.0,150.0,0.0,417.0,214.0,591.0,Mobile County,TRAVIS RD BAPTIST CH #1
Mobile County,TRAVIS RD BAPTIST CH #2,230.0,604.0,215.0,617.0,203.0,,,623.0,202.0,,626.0,149.0,0.0,449.0,197.0,636.0,Mobile County,TRAVIS RD BAPTIST CH #2
Mobile County,TREE OF LIFE CHRISTIAN CH #1,421.0,715.0,393.0,724.0,486.0,,,0.0,385.0,,734.0,280.0,0.0,491.0,395.0,740.0,Mobile County,TREE OF LIFE CHRISTIAN CH #1
Mobile County,TREE OF LIFE CHRISTIAN CH #2,297.0,456.0,270.0,477.0,308.0,,,0.0,265.0,,479.0,194.0,0.0,321.0,261.0,489.0,Mobile County,TREE OF LIFE CHRISTIAN CH #2
Mobile County,TURNERVILLE BAPTIST CH #1,35.0,293.0,32.0,293.0,0.0,,,294.0,,,293.0,20.0,0.0,219.0,31.0,297.0,Mobile County,TURNERVILLE BAPTIST CH #1
Mobile County,TURNERVILLE BAPTIST CH #2,126.0,907.0,110.0,922.0,0.0,,,932.0,,,928.0,73.0,0.0,715.0,107.0,925.0,Mobile County,TURNERVILLE BAPTIST CH #2
Mobile County,UNION BAPTIST CH #1,173.0,809.0,154.0,825.0,,,,832.0,156.0,,825.0,100.0,0.0,647.0,162.0,817.0,Mobile County,UNION BAPTIST CH #1
Mobile County,UNION BAPTIST CH #2,93.0,562.0,78.0,570.0,,,,578.0,72.0,,579.0,51.0,0.0,451.0,72.0,580.0,Mobile County,UNION BAPTIST CH #2
Mobile County,UNIVERSITY CHURCH CHRIST #1,742.0,272.0,740.0,264.0,529.0,,,290.0,775.0,,,562.0,0.0,168.0,741.0,269.0,Mobile County,UNIVERSITY CHURCH CHRIST #1
Mobile County,UNIVERSITY CHURCH CHRIST #2,417.0,135.0,413.0,131.0,298.0,,,140.0,436.0,,,317.0,0.0,84.0,412.0,132.0,Mobile County,UNIVERSITY CHURCH CHRIST #2
Mobile County,VIA_ SENIOR CTR #1,429.0,338.0,354.0,402.0,287.0,,,470.0,413.0,,,158.0,0.0,201.0,342.0,417.0,Mobile County,VIA_ SENIOR CTR #1
Mobile County,VIA_ SENIOR CTR #2,695.0,573.0,586.0,654.0,465.0,,,790.0,667.0,,,247.0,0.0,300.0,566.0,699.0,Mobile County,VIA_ SENIOR CTR #2
Mobile County,VIGOR HIGH SCHOOL #1,560.0,16.0,570.0,3.0,570.0,,,,572.0,,,506.0,0.0,2.0,570.0,5.0,Mobile County,VIGOR HIGH SCHOOL #1
Mobile County,VIGOR HIGH SCHOOL #2,360.0,15.0,369.0,7.0,374.0,,,,375.0,,,337.0,0.0,1.0,370.0,6.0,Mobile County,VIGOR HIGH SCHOOL #2
Mobile County,VOLUNTEERS OF AMERICA #1,382.0,568.0,357.0,580.0,,,,623.0,,,619.0,220.0,0.0,371.0,347.0,602.0,Mobile County,VOLUNTEERS OF AMERICA #1
Mobile County,VOLUNTEERS OF AMERICA #2,359.0,433.0,300.0,479.0,,,,512.0,,,516.0,194.0,0.0,292.0,299.0,493.0,Mobile County,VOLUNTEERS OF AMERICA #2
Mobile County,VOLUNTEERS OF AMERICA #3,317.0,462.0,282.0,485.0,,,,507.0,,,511.0,177.0,0.0,319.0,282.0,495.0,Mobile County,VOLUNTEERS OF AMERICA #3
Mobile County,WESTMINSTER PRESBYTERIAN #1,252.0,177.0,235.0,187.0,248.0,,,,249.0,,,167.0,0.0,115.0,231.0,196.0,Mobile County,WESTMINSTER PRESBYTERIAN #1
Mobile County,WESTMINSTER PRESBYTERIAN #2,382.0,305.0,361.0,323.0,397.0,,,,407.0,,,249.0,0.0,188.0,351.0,336.0,Mobile County,WESTMINSTER PRESBYTERIAN #2
